Cantidad,Tiempo 1,Tiempo 2,Tiempo 3,Tiempo 4,Tiempo 5,Promedio Tiempo,Iteración 1,Iteración 2,Iteración 3,Iteración 4,Iteración 5,Promedio Iteración
18640000,0.0,0.0,0.0,0.0,0.0,0.0,109155,109168,109181,109194,109207,109181,
18650000,0.0,0.0,0.0,0.0,0.0,0.0,109219,109232,109244,109252,109260,109241,
18660000,0.0,0.0,0.0,0.0,0.0,0.0,109273,109285,109289,109302,109312,109292,
18670000,0.0,0.0,0.0,0.0,0.0,0.0,109324,109333,109347,109359,109372,109347,
18680000,0.0,0.0,0.0,0.0,0.0,0.0,109386,109399,109410,109422,109435,109410,
18690000,0.0,0.0,0.0,0.0,0.0,0.0,109448,109461,109475,109488,109501,109474,
18700000,0.0,0.0,0.0,0.0,0.0,0.0,109515,109527,109537,109546,109557,109536,
18710000,0.0,0.0,0.0,0.0,0.0,0.0,109565,109574,109587,109601,109615,109588,
18720000,0.0,0.0,0.0,0.0,0.0,0.0,109627,109638,109651,109662,109675,109650,
18730000,0.0,0.0,0.0,0.0,0.0,0.0,109688,109702,109715,109728,109742,109715,
18740000,0.0,0.0,0.0,0.0,0.0,0.0,109756,109769,109782,109796,109807,109782,
18750000,0.0,0.0,0.0,0.0,0.0,0.0,109819,109832,109846,109857,109871,109845,
18760000,0.0,0.0,0.0,0.0,0.0,0.0,109883,109896,109907,109919,109929,109906,
18770000,0.0,0.0,0.0,0.0,0.0,0.0,109942,109955,109966,109980,109994,109967,
18780000,0.0,0.0,0.0,0.0,0.0,0.0,110007,110020,110031,110045,110056,110031,
18790000,0.0,0.0,0.0,0.0,0.0,0.0,110068,110080,110093,110106,110117,110092,
18800000,0.0,0.0,0.0,0.0,0.0,0.0,110131,110142,110156,110170,110184,110156,
18810000,0.0,0.0,0.0,0.0,0.0,0.0,110197,110210,110221,110231,110244,110220,
18820000,0.0,0.0,0.0,0.0,0.0,0.0,110254,110267,110278,110291,110305,110279,
18830000,0.0,0.0,0.0,0.0,0.0,0.0,110318,110329,110342,110355,110366,110342,
18840000,0.0,0.0,0.0,0.0,0.0,0.0,110378,110390,110401,110413,110426,110401,
18850000,0.0,0.0,0.0,0.0,0.0,0.0,110439,110449,110458,110471,110485,110460,
18860000,0.0,0.0,0.0,0.0,0.0,0.0,110498,110512,110520,110532,110546,110521,
18870000,0.0,0.0,0.0,0.0,0.0,0.0,110559,110568,110582,110594,110607,110582,
18880000,0.0,0.0,0.0,0.0,0.0,0.0,110618,110630,110644,110656,110670,110643,
18890000,0.0,0.0,0.0,0.0,0.0,0.0,110683,110696,110710,110718,110732,110707,
18900000,0.0,0.0,0.0,0.0,0.0,0.0,110745,110758,110771,110784,110798,110771,
18910000,0.0,0.0,0.0,0.0,0.0,0.0,110811,110822,110836,110849,110861,110835,
18920000,0.0,0.0,0.0,0.0,0.0,0.0,110872,110885,110898,110910,110923,110897,
18930000,0.0,0.0,0.0,0.0,0.0,0.0,110934,110947,110960,110973,110984,110959,
18940000,0.0,0.0,0.0,0.0,0.0,0.0,110998,111011,111024,111037,111047,111023,
18950000,0.0,0.0,0.0,0.0,0.0,0.0,111060,111073,111085,111099,111108,111085,
18960000,0.0,0.0,0.0,0.0,0.0,0.0,111121,111134,111146,111159,111171,111146,
18970000,0.0,0.0,0.0,0.0,0.0,0.0,111183,111195,111208,111222,111232,111208,
18980000,0.0,0.0,0.0,0.0,0.0,0.0,111246,111259,111271,111283,111295,111270,
18990000,0.0,0.0,0.0,0.0,0.0,0.0,111308,111316,111330,111343,111356,111330,
19000000,0.0,0.0,0.0,0.0,0.0,0.0,111368,111379,111392,111404,111417,111392,
19010000,0.0,0.0,0.0,0.0,0.0,0.0,111430,111441,111455,111469,111476,111454,
19020000,0.0,0.0,0.0,0.0,0.0,0.0,111487,111500,111513,111527,111540,111513,
19030000,0.0,0.0,0.0,0.0,0.0,0.0,111551,111562,111575,111588,111599,111575,
19040000,0.0,0.0,0.0,0.0,0.0,0.0,111612,111622,111632,111645,111658,111633,
19050000,0.0,0.0,0.0,0.0,0.0,0.0,111672,111686,111698,111711,111724,111698,
19060000,0.0,0.0,0.0,0.0,0.0,0.0,111738,111752,111766,111778,111792,111765,
19070000,0.0,0.0,0.0,0.0,0.0,0.0,111805,111817,111830,111843,111856,111830,
19080000,0.0,0.0,0.0,0.0,0.0,0.0,111868,111881,111893,111905,111918,111893,
19090000,0.0,0.0,0.0,0.0,0.0,0.0,111932,111944,111957,111970,111980,111956,
19100000,0.0,0.0,0.0,0.0,0.0,0.0,111992,112004,112017,112027,112040,112016,
19110000,0.0,0.0,0.0,0.0,0.0,0.0,112054,112063,112076,112085,112095,112074,
19120000,0.0,0.0,0.0,0.0,0.0,0.0,112107,112120,112131,112142,112153,112130,
19130000,0.0,0.0,0.0,0.0,0.0,0.0,112167,112177,112190,112204,112217,112191,
19140000,0.0,0.0,0.0,0.0,0.0,0.0,112231,112244,112257,112271,112283,112257,
19150000,0.0,0.0,0.0,0.0,0.0,0.0,112297,112308,112320,112333,112347,112321,
19160000,0.0,0.0,0.0,0.0,0.0,0.0,112360,112374,112384,112395,112407,112384,
19170000,0.0,0.0,0.0,0.0,0.0,0.0,112418,112432,112445,112459,112470,112444,
19180000,0.0,0.0,0.0,0.0,0.0,0.0,112481,112492,112505,112518,112531,112505,
19190000,0.0,0.0,0.0,0.0,0.0,0.0,112543,112556,112570,112583,112594,112569,
19200000,0.0,0.0,0.0,0.0,0.0,0.0,112602,112616,112626,112639,112650,112626,
19210000,0.0,0.0,0.0,0.0,0.0,0.0,112663,112676,112688,112701,112714,112688,
19220000,0.0,0.0,0.0,0.0,0.0,0.0,112727,112740,112753,112767,112778,112753,
19230000,0.0,0.0,0.0,0.0,0.0,0.0,112791,112804,112818,112832,112845,112818,
19240000,0.0,0.0,0.0,0.0,0.0,0.0,112859,112873,112887,112900,112912,112886,
19250000,0.0,0.0,0.0,0.0,0.0,0.0,112924,112936,112949,112963,112974,112949,
19260000,0.0,0.0,0.0,0.0,0.0,0.0,112985,112997,113009,113020,113032,113008,
19270000,0.0,0.0,0.0,0.0,0.0,0.0,113046,113060,113073,113083,113093,113071,
19280000,0.0,0.0,0.0,0.0,0.0,0.0,113107,113120,113133,113147,113161,113133,
19290000,0.0,0.0,0.0,0.0,0.0,0.0,113175,113188,113201,113214,113227,113201,
19300000,0.0,0.0,0.0,0.0,0.0,0.0,113239,113251,113265,113277,113290,113264,
19310000,0.0,0.0,0.0,0.0,0.0,0.0,113303,113315,113327,113338,113350,113326,
19320000,0.0,0.0,0.0,0.0,0.0,0.0,113363,113376,113385,113398,113412,113386,
19330000,0.0,0.0,0.0,0.0,0.0,0.0,113424,113437,113450,113462,113476,113449,
19340000,0.0,0.0,0.0,0.0,0.0,0.0,113486,113498,113511,113524,113538,113511,
19350000,0.0,0.0,0.0,0.0,0.0,0.0,113550,113561,113575,113587,113600,113574,
19360000,0.0,0.0,0.0,0.0,0.0,0.0,113614,113627,113640,113654,113665,113640,
19370000,0.0,0.0,0.0,0.0,0.0,0.0,113679,113692,113704,113717,113731,113704,
19380000,0.0,0.0,0.0,0.0,0.0,0.0,113743,113754,113768,113779,113792,113767,
19390000,0.0,0.0,0.0,0.0,0.0,0.0,113802,113815,113827,113839,113852,113827,
19400000,0.0,0.0,0.0,0.0,0.0,0.0,113865,113877,113885,113898,113910,113887,
19410000,0.0,0.0,0.0,0.0,0.0,0.0,113923,113936,113946,113959,113970,113946,
19420000,0.0,0.0,0.0,0.0,0.0,0.0,113981,113994,114006,114017,114026,114004,
19430000,0.0,0.0,0.0,0.0,0.0,0.0,114039,114051,114064,114077,114087,114063,
19440000,0.0,0.0,0.0,0.0,0.0,0.0,114099,114110,114122,114134,114144,114121,
19450000,0.0,0.0,0.0,0.0,0.0,0.0,114156,114169,114181,114194,114207,114181,
19460000,0.0,0.0,0.0,0.0,0.0,0.0,114220,114232,114245,114258,114272,114245,
19470000,0.0,0.0,0.0,0.0,0.0,0.0,114284,114297,114311,114325,114338,114311,
19480000,0.0,0.0,0.0,0.0,0.0,0.0,114351,114365,114378,114390,114402,114377,
19490000,0.0,0.0,0.0,0.0,0.0,0.0,114415,114428,114439,114450,114463,114439,
19500000,0.0,0.0,0.0,0.0,0.0,0.0,114477,114490,114503,114516,114527,114502,
19510000,0.0,0.0,0.0,0.0,0.0,0.0,114535,114543,114556,114569,114579,114556,
19520000,0.0,0.0,0.0,0.0,0.0,0.0,114592,114605,114618,114631,114644,114618,
19530000,0.0,0.0,0.0,0.0,0.0,0.0,114656,114669,114682,114695,114705,114681,
19540000,0.0,0.0,0.0,0.0,0.0,0.0,114718,114731,114742,114755,114768,114742,
19550000,0.0,0.0,0.0,0.0,0.0,0.0,114781,114793,114805,114818,114828,114805,
19560000,0.0,0.0,0.0,0.0,0.0,0.0,114841,114854,114867,114878,114890,114866,
19570000,0.0,0.0,0.0,0.0,0.0,0.0,114903,114913,114925,114936,114948,114925,
19580000,0.0,0.0,0.0,0.0,0.0,0.0,114960,114973,114979,114992,115006,114982,
19590000,0.0,0.0,0.0,0.0,0.0,0.0,115019,115032,115045,115057,115069,115044,
19600000,0.0,0.0,0.0,0.0,0.0,0.0,115082,115096,115108,115118,115131,115107,
19610000,0.0,0.0,0.0,0.0,0.0,0.0,115142,115155,115168,115178,115191,115166,
19620000,0.0,0.0,0.0,0.0,0.0,0.0,115202,115214,115225,115238,115248,115225,
19630000,0.0,0.0,0.0,0.0,0.0,0.0,115261,115271,115281,115294,115308,115283,
19640000,0.0,0.0,0.0,0.0,0.0,0.0,115319,115330,115344,115356,115369,115343,
19650000,0.0,0.0,0.0,0.0,0.0,0.0,115383,115396,115407,115421,115432,115407,
19660000,0.0,0.0,0.0,0.0,0.0,0.0,115446,115457,115471,115479,115492,115469,
19670000,0.0,0.0,0.0,0.0,0.0,0.0,115503,115516,115523,115536,115549,115525,
19680000,0.0,0.0,0.0,0.0,0.0,0.0,115563,115577,115591,115605,115618,115590,
19690000,0.0,0.0,0.0,0.0,0.0,0.0,115628,115642,115655,115668,115680,115654,
19700000,0.0,0.0,0.0,0.0,0.0,0.0,115693,115705,115717,115727,115740,115716,
19710000,0.0,0.0,0.0,0.0,0.0,0.0,115753,115767,115781,115795,115808,115780,
19720000,0.0,0.0,0.0,0.0,0.0,0.0,115819,115832,115844,115857,115870,115844,
19730000,0.0,0.0,0.0,0.0,0.0,0.0,115882,115893,115906,115917,115928,115905,
19740000,0.0,0.0,0.0,0.0,0.0,0.0,115941,115952,115961,115975,115988,115963,
19750000,0.0,0.0,0.0,0.0,0.0,0.0,116001,116014,116026,116037,116050,116025,
19760000,0.0,0.0,0.0,0.0,0.0,0.0,116064,116076,116090,116103,116115,116089,
19770000,0.0,0.0,0.0,0.0,0.0,0.0,116128,116138,116150,116160,116173,116149,
19780000,0.0,0.0,0.0,0.0,0.0,0.0,116184,116197,116210,116222,116234,116209,
19790000,0.0,0.0,0.0,0.0,0.0,0.0,116246,116259,116271,116275,116287,116267,
19800000,0.0,0.0,0.0,0.0,0.0,0.0,116299,116313,116323,116335,116345,116323,
19810000,0.0,0.0,0.0,0.0,0.0,0.0,116357,116370,116382,116395,116408,116382,
19820000,0.0,0.0,0.0,0.0,0.0,0.0,116421,116435,116447,116460,116473,116447,
19830000,0.0,0.0,0.0,0.0,0.0,0.0,116487,116499,116512,116524,116537,116511,
19840000,0.0,0.0,0.0,0.0,0.0,0.0,116551,116563,116577,116588,116595,116574,
19850000,0.0,0.0,0.0,0.0,0.0,0.0,116606,116620,116633,116646,116659,116632,
19860000,0.0,0.0,0.0,0.0,0.0,0.0,116670,116682,116692,116704,116718,116693,
19870000,0.0,0.0,0.0,0.0,0.0,0.0,116728,116740,116752,116764,116777,116752,
19880000,0.0,0.0,0.0,0.0,0.0,0.0,116790,116803,116816,116829,116841,116815,
19890000,0.0,0.0,0.0,0.0,0.0,0.0,116854,116865,116879,116892,116899,116877,
19900000,0.0,0.0,0.0,0.0,0.0,0.0,116911,116923,116937,116946,116960,116935,
19910000,0.0,0.0,0.0,0.0,0.0,0.0,116972,116986,117000,117014,117027,116999,
19920000,0.0,0.0,0.0,0.0,0.0,0.0,117041,117054,117066,117077,117089,117065,
19930000,0.0,0.0,0.0,0.0,0.0,0.0,117102,117116,117125,117133,117146,117124,
19940000,0.0,0.0,0.0,0.0,0.0,0.0,117158,117170,117183,117194,117207,117182,
19950000,0.0,0.0,0.0,0.0,0.0,0.0,117219,117231,117244,117252,117264,117242,
19960000,0.0,0.0,0.0,0.0,0.0,0.0,117274,117286,117300,117313,117327,117300,
19970000,0.0,0.0,0.0,0.0,0.0,0.0,117340,117353,117366,117380,117390,117365,
19980000,0.0,0.0,0.0,0.0,0.0,0.0,117402,117416,117430,117444,117457,117429,
19990000,0.0,0.0,0.0,0.0,0.0,0.0,117470,117483,117497,117510,117522,117496,
20000000,0.0,0.0,0.0,0.0,0.0,0.0,117535,117548,117559,117572,117584,117559,
20010000,0.0,0.0,0.0,0.0,0.0,0.0,117598,117610,117621,117634,117647,117622,
20020000,0.0,0.0,0.0,0.0,0.0,0.0,117657,117669,117680,117693,117707,117681,
20030000,0.0,0.0,0.0,0.0,0.0,0.0,117718,117729,117742,117755,117768,117742,
20040000,0.0,0.0,0.0,0.0,0.0,0.0,117777,117789,117803,117815,117827,117802,
20050000,0.0,0.0,0.0,0.0,0.0,0.0,117840,117852,117866,117879,117891,117865,
20060000,0.0,0.0,0.0,0.0,0.0,0.0,117904,117918,117930,117941,117954,117929,
20070000,0.0,0.0,0.0,0.0,0.0,0.0,117967,117980,117993,118005,118017,117992,
20080000,0.0,0.0,0.0,0.0,0.0,0.0,118030,118044,118057,118069,118081,118056,
20090000,0.0,0.0,0.0,0.0,0.0,0.0,118095,118109,118122,118135,118149,118122,
20100000,0.0,0.0,0.0,0.0,0.0,0.0,118162,118176,118190,118203,118215,118189,
20110000,0.0,0.0,0.0,0.0,0.0,0.0,118228,118241,118254,118267,118280,118254,
20120000,0.0,0.0,0.0,0.0,0.0,0.0,118292,118305,118317,118329,118341,118316,
20130000,0.0,0.0,0.0,0.0,0.0,0.0,118352,118365,118379,118392,118405,118378,
20140000,0.0,0.0,0.0,0.0,0.0,0.0,118417,118431,118444,118455,118467,118442,
20150000,0.0,0.0,0.0,0.0,0.0,0.0,118481,118490,118503,118515,118525,118502,
20160000,0.0,0.0,0.0,0.0,0.0,0.0,118538,118549,118562,118575,118589,118562,
20170000,0.0,0.0,0.0,0.0,0.0,0.0,118602,118614,118628,118641,118653,118627,
20180000,0.0,0.0,0.0,0.0,0.0,0.0,118667,118678,118691,118704,118716,118691,
20190000,0.0,0.0,0.0,0.0,0.0,0.0,118728,118740,118752,118765,118778,118752,
20200000,0.0,0.0,0.0,0.0,0.0,0.0,118789,118801,118814,118827,118840,118814,
20210000,0.0,0.0,0.0,0.0,0.0,0.0,118849,118863,118876,118887,118901,118875,
20220000,0.0,0.0,0.0,0.0,0.0,0.0,118913,118926,118939,118953,118967,118939,
20230000,0.0,0.0,0.0,0.0,0.0,0.0,118981,118994,119005,119019,119031,119006,
20240000,0.0,0.0,0.0,0.0,0.0,0.0,119045,119058,119069,119080,119089,119068,
20250000,0.0,0.0,0.0,0.0,0.0,0.0,119102,119114,119127,119139,119151,119126,
20260000,0.0,0.0,0.0,0.0,0.0,0.0,119164,119176,119190,119203,119216,119189,
20270000,0.0,0.0,0.0,0.0,0.0,0.0,119228,119237,119245,119259,119271,119248,
20280000,0.0,0.0,0.0,0.0,0.0,0.0,119282,119295,119308,119320,119333,119307,
20290000,0.0,0.0,0.0,0.0,0.0,0.0,119346,119359,119373,119385,119397,119372,
20300000,0.0,0.0,0.0,0.0,0.0,0.0,119409,119422,119435,119448,119459,119434,
20310000,0.0,0.0,0.0,0.0,0.0,0.0,119472,119483,119495,119507,119519,119495,
20320000,0.0,0.0,0.0,0.0,0.0,0.0,119532,119545,119557,119567,119581,119556,
20330000,0.0,0.0,0.0,0.0,0.0,0.0,119594,119607,119620,119633,119646,119620,
20340000,0.0,0.0,0.0,0.0,0.0,0.0,119659,119672,119685,119697,119706,119683,
20350000,0.0,0.0,0.0,0.0,0.0,0.0,119719,119732,119745,119758,119772,119745,
20360000,0.0,0.0,0.0,0.0,0.0,0.0,119782,119795,119809,119822,119834,119808,
20370000,0.0,0.0,0.0,0.0,0.0,0.0,119847,119859,119869,119883,119896,119870,
20380000,0.0,0.0,0.0,0.0,0.0,0.0,119909,119923,119936,119950,119963,119936,
20390000,0.0,0.0,0.0,0.0,0.0,0.0,119974,119987,120001,120014,120027,120000,
20400000,0.0,0.0,0.0,0.0,0.0,0.0,120040,120054,120067,120080,120092,120066,
20410000,0.0,0.0,0.0,0.0,0.0,0.0,120103,120115,120127,120140,120153,120127,
20420000,0.0,0.0,0.0,0.0,0.0,0.0,120166,120175,120187,120199,120212,120187,
20430000,0.0,0.0,0.0,0.0,0.0,0.0,120223,120235,120249,120263,120273,120248,
20440000,0.0,0.0,0.0,0.0,0.0,0.0,120286,120298,120312,120324,120338,120311,
20450000,0.0,0.0,0.0,0.0,0.0,0.0,120351,120364,120376,120389,120401,120376,
20460000,0.0,0.0,0.0,0.0,0.0,0.0,120413,120426,120439,120452,120464,120438,
20470000,0.0,0.0,0.0,0.0,0.0,0.0,120476,120487,120499,120510,120522,120498,
20480000,0.0,0.0,0.0,0.0,0.0,0.0,120532,120546,120559,120572,120585,120558,
20490000,0.0,0.0,0.0,0.0,0.0,0.0,120599,120612,120624,120636,120649,120624,
20500000,0.0,0.0,0.0,0.0,0.0,0.0,120662,120673,120686,120700,120713,120686,
20510000,0.0,0.0,0.0,0.0,0.0,0.0,120723,120736,120747,120760,120774,120748,
20520000,0.0,0.0,0.0,0.0,0.0,0.0,120786,120797,120811,120824,120838,120811,
20530000,0.0,0.0,0.0,0.0,0.0,0.0,120850,120860,120872,120885,120894,120872,
20540000,0.0,0.0,0.0,0.0,0.0,0.0,120906,120920,120932,120945,120958,120932,
20550000,0.0,0.0,0.0,0.0,0.0,0.0,120968,120980,120989,121000,121012,120989,
20560000,0.0,0.0,0.0,0.0,0.0,0.0,121024,121037,121050,121063,121076,121050,
20570000,0.0,0.0,0.0,0.0,0.0,0.0,121085,121098,121108,121117,121130,121107,
20580000,0.0,0.0,0.0,0.0,0.0,0.0,121141,121155,121167,121179,121192,121166,
20590000,0.0,0.0,0.0,0.0,0.0,0.0,121205,121218,121231,121239,121250,121228,
20600000,0.0,0.0,0.0,0.0,0.0,0.0,121260,121273,121287,121300,121313,121286,
20610000,0.0,0.0,0.0,0.0,0.0,0.0,121326,121339,121351,121363,121377,121351,
20620000,0.0,0.0,0.0,0.0,0.0,0.0,121388,121401,121414,121427,121439,121413,
20630000,0.0,0.0,0.0,0.0,0.0,0.0,121452,121465,121477,121490,121503,121477,
20640000,0.0,0.0,0.0,0.0,0.0,0.0,121514,121524,121538,121552,121562,121538,
20650000,0.0,0.0,0.0,0.0,0.0,0.0,121575,121589,121600,121614,121627,121601,
20660000,0.0,0.0,0.0,0.0,0.0,0.0,121640,121654,121666,121678,121692,121666,
20670000,0.0,0.0,0.0,0.0,0.0,0.0,121701,121714,121728,121742,121756,121728,
20680000,0.0,0.0,0.0,0.0,0.0,0.0,121770,121784,121793,121805,121818,121794,
20690000,0.0,0.0,0.0,0.0,0.0,0.0,121827,121838,121850,121863,121876,121850,
20700000,0.0,0.0,0.0,0.0,0.0,0.0,121888,121901,121910,121923,121936,121911,
20710000,0.0,0.0,0.0,0.0,0.0,0.0,121949,121962,121975,121988,122001,121975,
20720000,0.0,0.0,0.0,0.0,0.0,0.0,122011,122024,122036,122049,122063,122036,
20730000,0.0,0.0,0.0,0.0,0.0,0.0,122073,122086,122099,122111,122122,122098,
20740000,0.0,0.0,0.0,0.0,0.0,0.0,122135,122148,122162,122172,122184,122160,
20750000,0.0,0.0,0.0,0.0,0.0,0.0,122194,122207,122220,122233,122244,122219,
20760000,0.0,0.0,0.001,0.0,0.0,2.0E-4,122257,122267,122280,122292,122306,122280,
20770000,0.0,0.0,0.0,0.0,0.0,0.0,122320,122332,122342,122353,122365,122342,
20780000,0.0,0.0,0.0,0.0,0.0,0.0,122376,122389,122402,122415,122429,122402,
20790000,0.0,0.0,0.0,0.0,0.0,0.0,122439,122452,122465,122477,122487,122464,
20800000,0.0,0.0,0.0,0.0,0.0,0.0,122501,122514,122526,122538,122551,122526,
20810000,0.0,0.0,0.0,0.0,0.0,0.0,122563,122575,122586,122596,122609,122585,
20820000,0.0,0.0,0.0,0.0,0.0,0.0,122620,122634,122648,122660,122674,122647,
20830000,0.0,0.0,0.0,0.0,0.0,0.0,122687,122699,122711,122724,122738,122711,
20840000,0.0,0.0,0.0,0.0,0.0,0.0,122747,122760,122770,122784,122798,122771,
20850000,0.0,0.0,0.0,0.0,0.0,0.0,122811,122825,122839,122853,122866,122838,
20860000,0.0,0.0,0.0,0.0,0.0,0.0,122879,122892,122905,122918,122929,122904,
20870000,0.0,0.0,0.0,0.0,0.0,0.0,122942,122951,122964,122976,122987,122964,
20880000,0.0,0.0,0.0,0.0,0.0,0.0,123001,123011,123024,123036,123046,123023,
20890000,0.0,0.0,0.0,0.0,0.0,0.0,123059,123072,123085,123096,123108,123084,
20900000,0.0,0.0,0.0,0.0,0.0,0.0,123122,123135,123147,123160,123173,123147,
20910000,0.0,0.0,0.0,0.0,0.0,0.0,123187,123201,123215,123227,123239,123213,
20920000,0.0,0.0,0.0,0.0,0.0,0.0,123250,123264,123275,123284,123296,123273,
20930000,0.0,0.0,0.0,0.0,0.0,0.0,123309,123323,123335,123348,123361,123335,
20940000,0.0,0.0,0.0,0.0,0.0,0.0,123372,123383,123391,123404,123414,123392,
20950000,0.0,0.0,0.0,0.0,0.0,0.0,123427,123440,123454,123468,123481,123454,
20960000,0.0,0.0,0.0,0.0,0.0,0.0,123494,123503,123516,123527,123541,123516,
20970000,0.0,0.0,0.0,0.0,0.0,0.0,123554,123566,123580,123593,123602,123579,
20980000,0.0,0.0,0.0,0.0,0.0,0.0,123614,123627,123640,123653,123667,123640,
20990000,0.0,0.0,0.0,0.0,0.0,0.0,123680,123694,123703,123716,123725,123703,
21000000,0.0,0.0,0.0,0.0,0.0,0.0,123739,123752,123763,123776,123790,123764,
21010000,0.0,0.0,0.0,0.0,0.0,0.0,123803,123817,123830,123843,123856,123829,
21020000,0.0,0.0,0.0,0.0,0.0,0.0,123869,123882,123892,123905,123917,123893,
21030000,0.0,0.0,0.0,0.0,0.0,0.0,123929,123941,123955,123968,123981,123954,
21040000,0.0,0.0,0.0,0.0,0.0,0.0,123994,124008,124021,124033,124043,124019,
21050000,0.0,0.0,0.0,0.0,0.0,0.0,124054,124067,124076,124089,124100,124077,
21060000,0.0,0.0,0.0,0.0,0.0,0.0,124110,124122,124136,124149,124162,124135,
21070000,0.0,0.0,0.0,0.0,0.0,0.0,124171,124183,124192,124204,124217,124193,
21080000,0.0,0.0,0.0,0.0,0.0,0.0,124231,124243,124252,124263,124276,124253,
21090000,0.0,0.0,0.0,0.0,0.0,0.0,124286,124299,124311,124324,124336,124311,
21100000,0.0,0.0,0.0,0.0,0.0,0.0,124347,124360,124372,124384,124394,124371,
21110000,0.0,0.0,0.0,0.0,0.0,0.0,124406,124419,124433,124445,124456,124431,
21120000,0.0,0.0,0.0,0.0,0.0,0.0,124469,124480,124493,124506,124519,124493,
21130000,0.0,0.0,0.0,0.0,0.0,0.0,124533,124543,124555,124568,124582,124556,
21140000,0.0,0.0,0.0,0.0,0.0,0.0,124594,124608,124620,124632,124644,124619,
21150000,0.0,0.0,0.0,0.0,0.0,0.0,124657,124671,124682,124695,124706,124682,
21160000,0.0,0.0,0.0,0.0,0.0,0.0,124719,124729,124742,124754,124767,124742,
21170000,0.0,0.0,0.0,0.0,0.0,0.0,124780,124792,124806,124818,124830,124805,
21180000,0.0,0.0,0.0,0.0,0.0,0.0,124841,124851,124863,124876,124887,124863,
21190000,0.0,0.0,0.0,0.0,0.0,0.0,124900,124914,124925,124938,124952,124925,
21200000,0.0,0.0,0.0,0.0,0.0,0.0,124965,124972,124986,124997,125011,124986,
21210000,0.0,0.0,0.0,0.0,0.0,0.0,125024,125037,125050,125063,125074,125049,
21220000,0.0,0.0,0.0,0.0,0.0,0.0,125085,125097,125109,125121,125135,125109,
21230000,0.0,0.0,0.0,0.0,0.0,0.0,125146,125158,125170,125184,125196,125170,
21240000,0.0,0.0,0.0,0.0,0.0,0.0,125207,125220,125232,125243,125257,125231,
21250000,0.0,0.0,0.0,0.0,0.0,0.0,125270,125282,125295,125308,125318,125294,
21260000,0.0,0.0,0.0,0.0,0.0,0.0,125327,125339,125352,125364,125376,125351,
21270000,0.0,0.0,0.0,0.0,0.0,0.0,125388,125397,125409,125416,125424,125406,
21280000,0.0,0.0,0.0,0.0,0.0,0.0,125436,125450,125461,125474,125486,125461,
21290000,0.0,0.0,0.0,0.0,0.0,0.0,125497,125507,125519,125532,125543,125519,
21300000,0.0,0.0,0.0,0.0,0.0,0.0,125552,125565,125577,125589,125603,125577,
21310000,0.0,0.0,0.0,0.0,0.0,0.0,125617,125629,125641,125653,125666,125641,
21320000,0.0,0.0,0.0,0.0,0.0,0.0,125679,125691,125704,125718,125732,125704,
21330000,0.0,0.0,0.0,0.0,0.0,0.0,125743,125756,125769,125782,125795,125769,
21340000,0.0,0.0,0.0,0.0,0.0,0.0,125804,125815,125828,125842,125856,125829,
21350000,0.0,0.0,0.0,0.0,0.0,0.0,125868,125882,125896,125909,125922,125895,
21360000,0.0,0.0,0.0,0.0,0.0,0.0,125932,125945,125959,125971,125983,125958,
21370000,0.0,0.0,0.0,0.0,0.0,0.0,125996,126008,126018,126031,126044,126019,
21380000,0.0,0.0,0.0,0.0,0.0,0.0,126058,126071,126084,126097,126108,126083,
21390000,0.0,0.0,0.0,0.0,0.0,0.0,126121,126132,126145,126159,126170,126145,
21400000,0.0,0.0,0.0,0.0,0.0,0.0,126182,126193,126207,126218,126231,126206,
21410000,0.0,0.0,0.0,0.0,0.0,0.0,126244,126250,126263,126276,126288,126264,
21420000,0.0,0.0,0.0,0.0,0.0,0.0,126295,126308,126319,126330,126343,126319,
21430000,0.0,0.0,0.0,0.0,0.0,0.0,126355,126369,126380,126393,126405,126380,
21440000,0.0,0.0,0.0,0.0,0.0,0.0,126418,126431,126445,126458,126469,126444,
21450000,0.0,0.0,0.0,0.0,0.0,0.0,126481,126494,126504,126517,126527,126504,
21460000,0.0,0.0,0.0,0.0,0.0,0.0,126540,126554,126567,126578,126591,126566,
21470000,0.0,0.0,0.0,0.0,0.0,0.0,126605,126618,126631,126640,126653,126629,
21480000,0.0,0.0,0.0,0.0,0.0,0.0,126667,126680,126694,126705,126712,126691,
21490000,0.0,0.0,0.0,0.0,0.0,0.0,126725,126738,126748,126761,126773,126749,
21500000,0.0,0.0,0.0,0.0,0.0,0.0,126787,126796,126809,126822,126835,126809,
21510000,0.0,0.0,0.0,0.0,0.0,0.0,126848,126862,126874,126887,126895,126873,
21520000,0.0,0.0,0.0,0.0,0.0,0.0,126906,126917,126928,126940,126953,126928,
21530000,0.0,0.0,0.0,0.0,0.0,0.0,126967,126980,126992,127006,127019,126992,
21540000,0.0,0.0,0.0,0.0,0.0,0.0,127033,127044,127057,127069,127083,127057,
21550000,0.0,0.0,0.0,0.0,0.0,0.0,127095,127108,127120,127131,127144,127119,
21560000,0.0,0.0,0.0,0.0,0.0,0.0,127155,127169,127182,127194,127206,127181,
21570000,0.0,0.0,0.0,0.0,0.0,0.0,127219,127232,127245,127258,127272,127245,
21580000,0.0,0.0,0.0,0.0,0.0,0.0,127284,127290,127304,127317,127329,127304,
